sku_id,week_start,forecast
SKU00021,2026-02-09,35.29656545138969
SKU00022,2026-01-05,25.592880372862766
SKU00022,2026-01-12,32.41777160143541
SKU00022,2026-01-19,29.17725857408553
SKU00022,2026-01-26,32.131088318410775
SKU00022,2026-02-02,37.583526153296845
SKU00022,2026-02-09,29.641907246247694
SKU00023,2026-01-05,30.104118653450442
SKU00023,2026-01-12,28.23167670790881
SKU00023,2026-01-19,31.621617202933116
SKU00023,2026-01-26,30.302650011143303
SKU00023,2026-02-02,36.22146139158115
SKU00023,2026-02-09,30.95105797582047
SKU00024,2026-01-05,29.033924724318826
SKU00024,2026-01-12,28.078936775594403
SKU00024,2026-01-19,31.735120664545466
SKU00024,2026-01-26,29.549160971851443
SKU00024,2026-02-02,36.46294004360407
SKU00024,2026-02-09,32.807655345794686
SKU00025,2026-01-05,30.544652954378716
SKU00025,2026-01-12,30.68779376056292
SKU00025,2026-01-19,37.58956873024139
SKU00025,2026-01-26,29.45295421756548
SKU00025,2026-02-02,32.58807461521118
SKU00025,2026-02-09,33.94018568581898
SKU00026,2026-01-05,26.258726058917514
SKU00026,2026-01-12,29.137972783609154
SKU00026,2026-01-19,31.36602287713244
SKU00026,2026-01-26,36.08201563965731
SKU00026,2026-02-02,34.74361317137492
SKU00026,2026-02-09,36.4002188180212
SKU00027,2026-01-05,31.849612570004147
SKU00027,2026-01-12,31.05876264731411
SKU00027,2026-01-19,30.04037608839321
SKU00027,2026-01-26,31.61354304645386
SKU00027,2026-02-02,29.596299459085625
SKU00027,2026-02-09,37.7290132188361
SKU00028,2026-01-05,25.969191418772763
SKU00028,2026-01-12,32.72915771555993
SKU00028,2026-01-19,31.653783663178825
SKU00028,2026-01-26,41.93622922374408
SKU00028,2026-02-02,34.390793442276305
SKU00028,2026-02-09,33.436436748228196
SKU00029,2026-01-05,29.07549699853269
SKU00029,2026-01-12,29.234497921685836
SKU00029,2026-01-19,29.509794062838008
SKU00029,2026-01-26,33.70795357113102
SKU00029,2026-02-02,33.54378088855101
SKU00029,2026-02-09,35.99132999917879
SKU00030,2026-01-05,25.35716138974456
SKU00030,2026-01-12,31.704933620545365
SKU00030,2026-01-19,27.675681208096453
SKU00030,2026-01-26,34.71205139754221
SKU00030,2026-02-02,37.957621765254146
SKU00030,2026-02-09,31.95593705920818
SKU00031,2026-01-05,37.87484399150487
SKU00031,2026-01-12,29.69005825714807
SKU00031,2026-01-19,31.476019675413976
SKU00031,2026-01-26,27.278200623753065
SKU00031,2026-02-02,28.157932952164543
SKU00031,2026-02-09,33.891842150526045
SKU00032,2026-01-05,32.89504511428869
SKU00032,2026-01-12,32.16504928687146
SKU00032,2026-01-19,32.36321867533098
SKU00032,2026-01-26,36.58140875639448
SKU00032,2026-02-02,30.126482470232904
SKU00032,2026-02-09,28.390055721744783
SKU00033,2026-01-05,26.611745609603098
SKU00033,2026-01-12,33.156962224207106
SKU00033,2026-01-19,29.80459414535727
SKU00033,2026-01-26,34.92216802517987
SKU00033,2026-02-02,36.25489026381746
SKU00033,2026-02-09,34.189038507943245
SKU00034,2026-01-05,28.154165636468246
SKU00034,2026-01-12,29.26096061472531
SKU00034,2026-01-19,31.91171287817715
SKU00034,2026-01-26,28.288804048562785
SKU00034,2026-02-02,33.973620305455604
SKU00034,2026-02-09,33.72515511827824
SKU00035,2026-01-05,30.714283038583623
SKU00035,2026-01-12,26.668045789553183
SKU00035,2026-01-19,26.094978720540496
SKU00035,2026-01-26,32.06592607165876
SKU00035,2026-02-02,35.941643555327154
SKU00035,2026-02-09,35.69213850129396
SKU00036,2026-01-05,33.20432809111685
SKU00036,2026-01-12,29.159168485200166
SKU00036,2026-01-19,30.70437237400582
SKU00036,2026-01-26,30.42732086117903
SKU00036,2026-02-02,31.81635245197335
SKU00036,2026-02-09,33.63744546574282
SKU00037,2026-01-05,31.056032368304123
SKU00037,2026-01-12,27.469120406771218
SKU00037,2026-01-19,31.706987125703215
SKU00037,2026-01-26,36.03741184730729
SKU00037,2026-02-02,30.77275290461873
SKU00037,2026-02-09,34.57087140575862
SKU00038,2026-01-05,26.636400440094086
SKU00038,2026-01-12,31.68533425734168
SKU00038,2026-01-19,27.457354938519142
SKU00038,2026-01-26,33.61384521015956
SKU00038,2026-02-02,31.233757395933846
SKU00038,2026-02-09,29.264295465998263
SKU00039,2026-01-05,27.633513522162275
SKU00039,2026-01-12,33.52762065853774
SKU00039,2026-01-19,34.5244825225365
SKU00039,2026-01-26,33.95265338329831
SKU00039,2026-02-02,31.79844879560321
SKU00039,2026-02-09,34.35879363493899
SKU00040,2026-01-05,28.507863496828428
SKU00040,2026-01-12,28.203223753454054
SKU00040,2026-01-19,37.64968003033353
SKU00040,2026-01-26,27.278708906981482
SKU00040,2026-02-02,33.020210836624294
SKU00040,2026-02-09,37.00056857693613
SKU00041,2026-01-05,27.725460594969785
SKU00041,2026-01-12,30.371714386615587
SKU00041,2026-01-19,33.291521126615834
SKU00041,2026-01-26,29.216557357306353
SKU00041,2026-02-02,31.734328523936114
SKU00041,2026-02-09,32.706384959636466
SKU00042,2026-01-05,29.382117038394497
SKU00042,2026-01-12,27.331497789697995
SKU00042,2026-01-19,32.13366062057151
SKU00042,2026-01-26,32.62980529857725
SKU00042,2026-02-02,32.374210123691626
SKU00042,2026-02-09,35.49982177317776
SKU00043,2026-01-05,27.520619442118033
SKU00043,2026-01-12,31.114199226233225
SKU00043,2026-01-19,32.807379782523185
SKU00043,2026-01-26,29.0627628865499
SKU00043,2026-02-02,36.11830108824576
SKU00043,2026-02-09,33.56415149514133
SKU00044,2026-01-05,27.608656801226235
SKU00044,2026-01-12,27.23715875567562
SKU00044,2026-01-19,31.686229028455838
SKU00044,2026-01-26,24.4998433105646
SKU00044,2026-02-02,31.946222310050175
SKU00044,2026-02-09,33.0536197396895
SKU00045,2026-01-05,33.99038591283062
SKU00045,2026-01-12,29.800804581025215
SKU00045,2026-01-19,31.85033097063281
SKU00045,2026-01-26,28.15864352294202
SKU00045,2026-02-02,31.70439553030159
SKU00045,2026-02-09,38.10467000424301
SKU00046,2026-01-05,29.548166402858538
SKU00046,2026-01-12,29.52381266269022
SKU00046,2026-01-19,33.282682432204
SKU00046,2026-01-26,44.336238249343026
SKU00046,2026-02-02,40.08231331043203
SKU00046,2026-02-09,33.52860605774993
SKU00047,2026-01-05,31.347016386677012
SKU00047,2026-01-12,29.483666325035415
SKU00047,2026-01-19,33.49286110675171
SKU00047,2026-01-26,31.655296114617347
SKU00047,2026-02-02,30.91774462017568
SKU00047,2026-02-09,32.58874720368227
SKU00048,2026-01-05,29.5162864856655
SKU00048,2026-01-12,33.167496205453226
SKU00048,2026-01-19,30.966715974489578
SKU00048,2026-01-26,35.97280089909712
SKU00048,2026-02-02,34.47673735609877
SKU00048,2026-02-09,29.875833812779923
SKU00049,2026-01-05,29.765973100848015
SKU00049,2026-01-12,30.899790168576416
SKU00049,2026-01-19,29.813330213114888
SKU00049,2026-01-26,27.386683523211882
SKU00049,2026-02-02,33.60290101003982
SKU00049,2026-02-09,33.038838101675616
SKU00050,2026-01-05,30.662319267639464
SKU00050,2026-01-12,26.633947991051286
SKU00050,2026-01-19,26.450922948461603
SKU00050,2026-01-26,31.467997433973117
SKU00050,2026-02-02,39.562342362233515
SKU00050,2026-02-09,31.193206268428863
SKU00051,2026-01-05,29.745016772739696
SKU00051,2026-01-12,31.105188329095917
SKU00051,2026-01-19,29.638444169408324
SKU00051,2026-01-26,32.54887320450829
SKU00051,2026-02-02,33.500146358654504
SKU00051,2026-02-09,31.256350516107098
SKU00052,2026-01-05,31.11544319996123
SKU00052,2026-01-12,30.650186541747654
SKU00052,2026-01-19,33.90294464387731
SKU00052,2026-01-26,33.29883570258733
SKU00052,2026-02-02,33.18075765111988
SKU00052,2026-02-09,33.562568057658034
SKU00053,2026-01-05,28.646919153259322
SKU00053,2026-01-12,28.343911767539776
SKU00053,2026-01-19,30.343981820056136
SKU00053,2026-01-26,31.80254037995948
SKU00053,2026-02-02,38.023558003108164
SKU00053,2026-02-09,33.52439427846652
SKU00054,2026-01-05,28.336412847400833
SKU00054,2026-01-12,27.71569584832959
SKU00054,2026-01-19,28.47949781906593
SKU00054,2026-01-26,31.42459630164869
SKU00054,2026-02-02,33.859652045608726
SKU00054,2026-02-09,30.95220392563824
SKU00055,2026-01-05,24.264219808312312
SKU00055,2026-01-12,33.07046212253038
SKU00055,2026-01-19,30.35606454092644
SKU00055,2026-01-26,31.776682803777906
SKU00055,2026-02-02,37.02353384481764
SKU00055,2026-02-09,30.073599188121978
SKU00056,2026-01-05,28.761794301267138
SKU00056,2026-01-12,29.00883417359846
SKU00056,2026-01-19,30.93455825641896
SKU00056,2026-01-26,26.54458528313889
SKU00056,2026-02-02,31.959413082063175
SKU00056,2026-02-09,36.98525677906098
SKU00057,2026-01-05,31.891736305125374
SKU00057,2026-01-12,25.96718555974168
SKU00057,2026-01-19,35.51154151263903
SKU00057,2026-01-26,29.05285664303464
SKU00057,2026-02-02,35.76502455485053
SKU00057,2026-02-09,33.50233359499063
SKU00058,2026-01-05,32.60321749080606
SKU00058,2026-01-12,29.114270975969465
SKU00058,2026-01-19,31.07530454454359
SKU00058,2026-01-26,33.097609058325894
SKU00058,2026-02-02,28.8513339138061
SKU00058,2026-02-09,32.53520630037479
SKU00059,2026-01-05,29.944950269927627
SKU00059,2026-01-12,29.190604138802534
SKU00059,2026-01-19,24.092744736929085
SKU00059,2026-01-26,29.345336806967783
SKU00059,2026-02-02,37.00044533808738
SKU00059,2026-02-09,31.80376145685986
SKU00060,2026-01-05,29.951924770605853
SKU00060,2026-01-12,31.532956472879814
SKU00060,2026-01-19,37.15954645175054
SKU00060,2026-01-26,32.106190549397816
SKU00060,2026-02-02,35.4383206498275
SKU00060,2026-02-09,32.35157955743566
SKU00061,2026-01-05,27.515857600146038
SKU00061,2026-01-12,28.298801648962638
SKU00061,2026-01-19,29.993126323474126
SKU00061,2026-01-26,29.456059187807853
SKU00061,2026-02-02,36.54917346961003
SKU00061,2026-02-09,35.43023395683247
SKU00062,2026-01-05,26.852797891102647
SKU00062,2026-01-12,31.029502633398458
SKU00062,2026-01-19,32.16989712472776
SKU00062,2026-01-26,35.36399161819441
SKU00062,2026-02-02,36.6597511546587
SKU00062,2026-02-09,29.22742477819265
SKU00063,2026-01-05,29.75661603846463
SKU00063,2026-01-12,29.293741099820725
SKU00063,2026-01-19,33.65075351922043
SKU00063,2026-01-26,31.52895181639887
SKU00063,2026-02-02,30.902841275949257
SKU00063,2026-02-09,35.23008047717887
SKU00064,2026-01-05,32.524936595449695
SKU00064,2026-01-12,33.84715934394366
SKU00064,2026-01-19,38.737317228411065
SKU00064,2026-01-26,33.845343920844314
SKU00064,2026-02-02,32.09832002242825
SKU00064,2026-02-09,32.41208582356693
SKU00065,2026-01-05,26.787602845744647
SKU00065,2026-01-12,31.20954233882155
SKU00065,2026-01-19,31.801499997936126
SKU00065,2026-01-26,27.66344782517037
SKU00065,2026-02-02,36.0272181986895
SKU00065,2026-02-09,30.89572892672199
SKU00066,2026-01-05,24.96734321705802
SKU00066,2026-01-12,28.7025043077304
SKU00066,2026-01-19,29.996484365489597
SKU00066,2026-01-26,31.34642840914229
SKU00066,2026-02-02,36.27953332809777
SKU00066,2026-02-09,32.80229891616681
SKU00067,2026-01-05,32.22352928826221
SKU00067,2026-01-12,25.853876302109924
SKU00067,2026-01-19,29.629329891758104
SKU00067,2026-01-26,35.58515329983863
SKU00067,2026-02-02,27.81327314960443
SKU00067,2026-02-09,37.645481968164745
SKU00068,2026-01-05,30.142777939944228
SKU00068,2026-01-12,31.050077780568348
SKU00068,2026-01-19,37.488345059066496
SKU00068,2026-01-26,35.42754908873202
SKU00068,2026-02-02,36.36915109518862
SKU00068,2026-02-09,40.012220836197415
SKU00069,2026-01-05,31.21489760697879
SKU00069,2026-01-12,29.21187583677206
SKU00069,2026-01-19,28.30266668884722
SKU00069,2026-01-26,36.86175561721572
SKU00069,2026-02-02,37.53579104580087
SKU00069,2026-02-09,28.318118906614163
SKU00070,2026-01-05,32.50129027990228
SKU00070,2026-01-12,29.030954114585757
SKU00070,2026-01-19,33.06093095032146
SKU00070,2026-01-26,28.452735126676917
SKU00070,2026-02-02,29.563851379210632
SKU00070,2026-02-09,33.47002497056103
SKU00071,2026-01-05,27.429581201058756
SKU00071,2026-01-12,31.696906961243336
SKU00071,2026-01-19,32.96086939535791
SKU00071,2026-01-26,35.9398350460098
SKU00071,2026-02-02,32.648182213223166
SKU00071,2026-02-09,33.05044530216616
SKU00072,2026-01-05,28.60172578824023
SKU00072,2026-01-12,32.09516930925833
SKU00072,2026-01-19,29.98943246010759
SKU00072,2026-01-26,34.005082461576265
SKU00072,2026-02-02,32.25062240316135
SKU00072,2026-02-09,31.740911057295868
SKU00073,2026-01-05,29.994183508650508
SKU00073,2026-01-12,31.616597795333007
SKU00073,2026-01-19,36.10257130508725
SKU00073,2026-01-26,30.623667218594196
SKU00073,2026-02-02,36.85127596802289
SKU00073,2026-02-09,37.09454728233212
SKU00074,2026-01-05,29.93611366899917
SKU00074,2026-01-12,33.10054462335078
SKU00074,2026-01-19,29.916887332755447
SKU00074,2026-01-26,33.25023348651695
SKU00074,2026-02-02,38.17085334029056
SKU00074,2026-02-09,30.37674174113709
SKU00075,2026-01-05,28.65585948660755
SKU00075,2026-01-12,33.12896005309992
SKU00075,2026-01-19,29.86687422175472
SKU00075,2026-01-26,38.82625542275835
SKU00075,2026-02-02,32.65078821989541
SKU00075,2026-02-09,32.1338555191238
SKU00076,2026-01-05,30.569400448699433
SKU00076,2026-01-12,31.834357759471303
SKU00076,2026-01-19,33.54388004296236
SKU00076,2026-01-26,27.29123774528831
SKU00076,2026-02-02,34.73681432716556
SKU00076,2026-02-09,33.27923915879856
SKU00077,2026-01-05,28.372199511177584
SKU00077,2026-01-12,30.43444315965949
SKU00077,2026-01-19,32.302215506467455
SKU00077,2026-01-26,28.93949780841814
SKU00077,2026-02-02,36.4796688139045
SKU00077,2026-02-09,31.522790796900964
SKU00078,2026-01-05,31.4484848046538
SKU00078,2026-01-12,29.21675702657113
SKU00078,2026-01-19,31.828125525829975
SKU00078,2026-01-26,37.0975507423715
SKU00078,2026-02-02,32.51670093935264
SKU00078,2026-02-09,31.451413899949273
SKU00079,2026-01-05,28.915948898612438
SKU00079,2026-01-12,28.865231202843905
SKU00079,2026-01-19,29.374430667522166
SKU00079,2026-01-26,31.874933038171275
SKU00079,2026-02-02,34.41102730418249
SKU00079,2026-02-09,34.580954170386555
SKU00080,2026-01-05,29.201204548057337
SKU00080,2026-01-12,32.765826295049465
SKU00080,2026-01-19,33.05835471765826
SKU00080,2026-01-26,33.08295771275983
SKU00080,2026-02-02,31.77130330802216
SKU00080,2026-02-09,28.78945752484409
SKU00081,2026-01-05,29.050918638338437
SKU00081,2026-01-12,31.528099761057742
SKU00081,2026-01-19,31.487665484095082
SKU00081,2026-01-26,36.6389187780267
SKU00081,2026-02-02,33.007224881202205
SKU00081,2026-02-09,31.728121553684648
SKU00082,2026-01-05,27.30948590003701
SKU00082,2026-01-12,26.84386121508819
SKU00082,2026-01-19,35.5443412309601
SKU00082,2026-01-26,31.069073159838844
SKU00082,2026-02-02,33.65946406964535
SKU00082,2026-02-09,33.883936068804545
SKU00083,2026-01-05,27.92168744709098
SKU00083,2026-01-12,30.74040050296114
SKU00083,2026-01-19,29.806997977059257
SKU00083,2026-01-26,37.50336280319793
SKU00083,2026-02-02,34.576720104643066
SKU00083,2026-02-09,37.23771574118349
SKU00084,2026-01-05,27.897842257229954
SKU00084,2026-01-12,26.948220670566432
SKU00084,2026-01-19,29.734626081285672
SKU00084,2026-01-26,31.57560922004692
SKU00084,2026-02-02,36.582037374612895
SKU00084,2026-02-09,33.04407430693644
SKU00085,2026-01-05,30.25586815590278
SKU00085,2026-01-12,30.695438794935377
SKU00085,2026-01-19,33.2966954600699
SKU00085,2026-01-26,32.99983378163226
SKU00085,2026-02-02,39.752242132342666
SKU00085,2026-02-09,37.153882018300166
SKU00086,2026-01-05,29.925809432890688
SKU00086,2026-01-12,30.150840385229202
SKU00086,2026-01-19,28.593616617516634
SKU00086,2026-01-26,31.113808265488874
SKU00086,2026-02-02,39.01551354349784
SKU00086,2026-02-09,27.250560540787117
SKU00087,2026-01-05,32.83942490193553
SKU00087,2026-01-12,31.970932346871816
SKU00087,2026-01-19,30.220937514032904
SKU00087,2026-01-26,31.783934843210414
SKU00087,2026-02-02,30.086062274256186
SKU00087,2026-02-09,32.690728735533504
SKU00088,2026-01-05,26.665441542799886
SKU00088,2026-01-12,30.035990252412006
SKU00088,2026-01-19,29.758831142937524
SKU00088,2026-01-26,34.23887115951347
SKU00088,2026-02-02,33.542745704288144
SKU00088,2026-02-09,38.345766029128995
SKU00089,2026-01-05,32.8829208542263
SKU00089,2026-01-12,34.482576773368265
SKU00089,2026-01-19,29.248375624148554
SKU00089,2026-01-26,28.343789013483732
SKU00089,2026-02-02,33.26023006108293
SKU00089,2026-02-09,29.397492346384176
SKU00090,2026-01-05,31.22064822250578
SKU00090,2026-01-12,29.102106929057058
SKU00090,2026-01-19,22.219973340986993
SKU00090,2026-01-26,29.310185627823895
SKU00090,2026-02-02,36.56558607970866
SKU00090,2026-02-09,32.980096644715985
SKU00091,2026-01-05,28.71929140847506
SKU00091,2026-01-12,27.16919711967856
SKU00091,2026-01-19,33.45651840993525
SKU00091,2026-01-26,32.636932364908034
SKU00091,2026-02-02,41.56422899570541
SKU00091,2026-02-09,31.720580272272567
SKU00092,2026-01-05,28.602648175889023
SKU00092,2026-01-12,28.463665443103384
SKU00092,2026-01-19,31.285173137728748
SKU00092,2026-01-26,32.35999262271478
SKU00092,2026-02-02,35.53219569983936
SKU00092,2026-02-09,34.8317868101163
SKU00093,2026-01-05,28.045048247897974
SKU00093,2026-01-12,28.409977161095
SKU00093,2026-01-19,28.207474088271212
SKU00093,2026-01-26,31.604273173114827
SKU00093,2026-02-02,40.646168904396006
SKU00093,2026-02-09,35.86775181342138
SKU00094,2026-01-05,28.104196923278845
SKU00094,2026-01-12,28.89651775096234
SKU00094,2026-01-19,30.711054782575026
SKU00094,2026-01-26,30.765755324362466
SKU00094,2026-02-02,33.620048538732405
SKU00094,2026-02-09,39.43760229730292
SKU00095,2026-01-05,23.92592770270289
SKU00095,2026-01-12,31.227631344158382
SKU00095,2026-01-19,30.434892892345367
SKU00095,2026-01-26,33.53119270485512
SKU00095,2026-02-02,35.69207051391044
SKU00095,2026-02-09,34.79987045295325
SKU00096,2026-01-05,33.82297415806799
SKU00096,2026-01-12,28.913014915956794
SKU00096,2026-01-19,33.65810433810813
SKU00096,2026-01-26,35.44389179092221
SKU00096,2026-02-02,30.034778116490898
SKU00096,2026-02-09,34.224970436203236
SKU00097,2026-01-05,27.115544794436232
SKU00097,2026-01-12,26.860864303027583
SKU00097,2026-01-19,36.185439182138204
SKU00097,2026-01-26,29.82172503026305
SKU00097,2026-02-02,34.27880929649403
SKU00097,2026-02-09,33.62629410310608
SKU00098,2026-01-05,33.718353661415456
SKU00098,2026-01-12,29.069683698429625
SKU00098,2026-01-19,29.299329306535153
SKU00098,2026-01-26,29.85455593449477
SKU00098,2026-02-02,29.997444714622954
SKU00098,2026-02-09,34.139843659011206
SKU00099,2026-01-05,28.00808950594917
SKU00099,2026-01-12,31.41328674684815
SKU00099,2026-01-19,37.3077915060541
SKU00099,2026-01-26,31.19278392024529
SKU00099,2026-02-02,36.047914567494665
SKU00099,2026-02-09,32.89286013652812
SKU00100,2026-01-05,27.862727260650416
SKU00100,2026-01-12,27.932554114067155
SKU00100,2026-01-19,28.792558383922273
SKU00100,2026-01-26,32.84424435684683
SKU00100,2026-02-02,33.9841538851534
SKU00100,2026-02-09,34.751224226843995
SKU00101,2026-01-05,34.18012065455169
SKU00101,2026-01-12,32.85442668808759
SKU00101,2026-01-19,26.671006613424797
SKU00101,2026-01-26,26.95166939852452
SKU00101,2026-02-02,31.648855947753535
SKU00101,2026-02-09,31.305742116358495
SKU00102,2026-01-05,28.155766326707425
SKU00102,2026-01-12,34.477958098986555
SKU00102,2026-01-19,31.7884481360423
SKU00102,2026-01-26,32.650751851586776
SKU00102,2026-02-02,37.235860845631926
SKU00102,2026-02-09,29.526137397421785
SKU00103,2026-01-05,26.0096027364341
SKU00103,2026-01-12,32.47307463032467
SKU00103,2026-01-19,32.207605942917176
SKU00103,2026-01-26,35.81586970405056
SKU00103,2026-02-02,36.27599710878881
SKU00103,2026-02-09,32.88911023353149
SKU00104,2026-01-05,30.218014113848117
SKU00104,2026-01-12,31.70686067387498
SKU00104,2026-01-19,30.331613287893894
SKU00104,2026-01-26,28.231940152096044
SKU00104,2026-02-02,30.66537678249469
SKU00104,2026-02-09,30.87993528158951
SKU00105,2026-01-05,27.558778984073513
SKU00105,2026-01-12,28.707213821979163
SKU00105,2026-01-19,29.753293804294877
SKU00105,2026-01-26,37.007620514315214
SKU00105,2026-02-02,30.397501976125334
SKU00105,2026-02-09,34.4894826837296
SKU00106,2026-01-05,31.21648103002455
SKU00106,2026-01-12,31.22020705083563
SKU00106,2026-01-19,32.160919410384736
SKU00106,2026-01-26,29.84620171545653
SKU00106,2026-02-02,33.77950180747171
SKU00106,2026-02-09,39.81860931474671
SKU00107,2026-01-05,27.200204674735886
SKU00107,2026-01-12,27.351476164323973
SKU00107,2026-01-19,36.14378585657301
SKU00107,2026-01-26,32.52208508970429
SKU00107,2026-02-02,34.79666745859265
SKU00107,2026-02-09,36.40696221513163
SKU00108,2026-01-05,27.16287276082602
SKU00108,2026-01-12,30.525308602142868
SKU00108,2026-01-19,32.09369330302522
SKU00108,2026-01-26,35.498573347687206
SKU00108,2026-02-02,37.58793947070899
SKU00108,2026-02-09,36.91692615788133
SKU00109,2026-01-05,28.33627959055306
SKU00109,2026-01-12,29.347051987966942
SKU00109,2026-01-19,34.40968416371869
SKU00109,2026-01-26,28.915016730690347
SKU00109,2026-02-02,32.84276368375587
SKU00109,2026-02-09,34.55944972579019
SKU00110,2026-01-05,28.223995890453942
SKU00110,2026-01-12,31.08926574655677
SKU00110,2026-01-19,31.168763490800835
SKU00110,2026-01-26,32.67376070240813
SKU00110,2026-02-02,34.55745684458448
SKU00110,2026-02-09,34.51140216869195
SKU00111,2026-01-05,27.935510411173244
SKU00111,2026-01-12,25.59344753861233
SKU00111,2026-01-19,30.4564638016153
SKU00111,2026-01-26,30.584802900038433
SKU00111,2026-02-02,37.47049274586123
